"component","origin","license","copyright"
"@babel/plugin-syntax-private-property-in-object","@babel/plugin-syntax-private-property-in-object","['MIT']","['Sebastian McKenzie and other contributors']"
"@babel/plugin-syntax-top-level-await","@babel/plugin-syntax-top-level-await","['MIT']","['Sebastian McKenzie and other contributors']"
"@babel/plugin-syntax-typescript","@babel/plugin-syntax-typescript","['MIT']","['Sebastian McKenzie and other contributors']"
"@babel/template","@babel/template","['MIT']","['Sebastian McKenzie and other contributors']"
"@babel/traverse","@babel/traverse","['MIT']","['Sebastian McKenzie and other contributors']"
"@babel/types","@babel/types","['MIT']","['Sebastian McKenzie and other contributors']"
"@bcoe/v8-coverage","@bcoe/v8-coverage","['ISC AND MIT']","['Charles Samborski', 'Contributors']"
"@biomejs/biome","@biomejs/biome","['Apache-2.0 AND MIT']","['Biome Developers and Contributors', 'Rome']"
"@biomejs/cli-darwin-arm64","@biomejs/cli-darwin-arm64","['Apache-2.0 OR MIT OR (Apache-2.0 AND MIT)']","['Biome Developers and Contributors']"
"@biomejs/cli-darwin-x64","@biomejs/cli-darwin-x64","['Apache-2.0 OR MIT OR (Apache-2.0 AND MIT)']","['Biome Developers and Contributors']"
"@biomejs/cli-linux-arm64","@biomejs/cli-linux-arm64","['Apache-2.0 OR MIT OR (Apache-2.0 AND MIT)']","['Biome Developers and Contributors']"
"@biomejs/cli-linux-arm64-musl","@biomejs/cli-linux-arm64-musl","['Apache-2.0 OR MIT OR (Apache-2.0 AND MIT)']","['Biome Developers and Contributors']"
"@biomejs/cli-linux-x64","@biomejs/cli-linux-x64","['Apache-2.0 OR MIT OR (Apache-2.0 AND MIT)']","['Biome Developers and Contributors']"
"@biomejs/cli-linux-x64-musl","@biomejs/cli-linux-x64-musl","['Apache-2.0 OR MIT OR (Apache-2.0 AND MIT)']","['Biome Developers and Contributors']"
"@biomejs/cli-win32-arm64","@biomejs/cli-win32-arm64","['Apache-2.0 OR MIT OR (Apache-2.0 AND MIT)']","['Biome Developers and Contributors']"
"@biomejs/cli-win32-x64","@biomejs/cli-win32-x64","['Apache-2.0 OR MIT OR (Apache-2.0 AND MIT)']","['Biome Developers and Contributors']"
"@cspotcode/source-map-support","@cspotcode/source-map-support","['MIT']","['Evan Wallace']"
"@csstools/color-helpers","@csstools/color-helpers","['MIT-0']","['Beihang)', 'CSSTools Contributors', 'ERCIM', 'Keio', 'W3C(r) (MIT']"
"@csstools/css-calc","@csstools/css-calc","['MIT']","['Antonio Laguna <antonio@laguna.es>', 'Romain Menke']"
"@csstools/css-color-parser","@csstools/css-color-parser","['MIT']","['Antonio Laguna <antonio@laguna.es>', 'Romain Menke']"
"@csstools/css-parser-algorithms","@csstools/css-parser-algorithms","['MIT']","['Antonio Laguna <antonio@laguna.es>', 'Romain Menke']"
"@csstools/css-tokenizer","@csstools/css-tokenizer","['MIT']","['Antonio Laguna <antonio@laguna.es>', 'Romain Menke']"
"@datadog/browser-core","@datadog/browser-core","['Apache-2.0']","['Datadog, Inc.']"
"@datadog/flagging-core","@datadog/flagging-core","['Apache-2.0']","['Datadog, Inc.']"
"@emnapi/core","@emnapi/core","['MIT']","['Microsoft Corporation', 'Toyobayashi']"
"@emnapi/runtime","@emnapi/runtime","['MIT']","['Microsoft Corporation', 'Toyobayashi']"
"@emnapi/wasi-threads","@emnapi/wasi-threads","['MIT']","['Toyobayashi']"
"@hutson/parse-repository-url","@hutson/parse-repository-url","['Apache-2.0']","['Hutson Betts']"
"@isaacs/balanced-match","@isaacs/balanced-match","['MIT']","['Isaac Z. Schlueter <i@izs.me>', 'Julian Gruber <julian@juliangruber.com>']"
"@isaacs/brace-expansion","@isaacs/brace-expansion","['MIT']","['Isaac Z. Schlueter <i@izs.me>', 'Julian Gruber <julian@juliangruber.com>']"
"@isaacs/cliui","@isaacs/cliui","['ISC']","['Contributors']"
"@isaacs/fs-minipass","@isaacs/fs-minipass","['ISC']","['Isaac Z. Schlueter and Contributors']"
"@isaacs/string-locale-compare","@isaacs/string-locale-compare","['ISC']","['Isaac Z. Schlueter']"
"@istanbuljs/load-nyc-config","@istanbuljs/load-nyc-config","['ISC']","['Contributors']"
"@istanbuljs/schema","@istanbuljs/schema","['MIT']","['CFWare, LLC']"
"@jest/console","@jest/console","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/core","@jest/core","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/diff-sequences","@jest/diff-sequences","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/environment","@jest/environment","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/environment-jsdom-abstract","@jest/environment-jsdom-abstract","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/expect","@jest/expect","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/expect-utils","@jest/expect-utils","['MIT']","['Meta Platforms, Inc. and affiliates', 'Pivotal Labs']"
"@jest/fake-timers","@jest/fake-timers","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/get-type","@jest/get-type","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/globals","@jest/globals","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/pattern","@jest/pattern","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/reporters","@jest/reporters","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/schemas","@jest/schemas","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/snapshot-utils","@jest/snapshot-utils","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/source-map","@jest/source-map","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/test-result","@jest/test-result","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/test-sequencer","@jest/test-sequencer","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/transform","@jest/transform","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jest/types","@jest/types","['MIT']","['Meta Platforms, Inc. and affiliates']"
"@jridgewell/gen-mapping","@jridgewell/gen-mapping","['MIT']","['Justin Ridgewell <justin@ridgewell.name>']"
"@jridgewell/resolve-uri","@jridgewell/resolve-uri","['MIT']","['Justin Ridgewell <jridgewell@google.com>']"
"@jridgewell/source-map","@jridgewell/source-map","['MIT']","['Justin Ridgewell <justin@ridgewell.name>']"
"@jridgewell/sourcemap-codec","@jridgewell/sourcemap-codec","['MIT']","['Justin Ridgewell <justin@ridgewell.name>']"
"@jridgewell/trace-mapping","@jridgewell/trace-mapping","['MIT']","['Justin Ridgewell <justin@ridgewell.name>']"
"@lerna/create","@lerna/create","['MIT']","['Daniel Stockman']"
"@napi-rs/wasm-runtime","@napi-rs/wasm-runtime","['MIT']","['GitHub', 'Joyent, Inc. and other Node contributors', 'LongYinan', 'Microsoft Corporation']"
"@npmcli/agent","@npmcli/agent","['ISC']","['GitHub Inc.']"
"@npmcli/arborist","@npmcli/arborist","['ISC']","['npm, Inc.']"
"@npmcli/fs","@npmcli/fs","['ISC']","['JP Richardson', 'npm, Inc.']"
"@npmcli/git","@npmcli/git","['ISC']","['npm, Inc.']"
"@npmcli/installed-package-contents","@npmcli/installed-package-contents","['ISC']","['npm, Inc.']"
"@npmcli/map-workspaces","@npmcli/map-workspaces","['ISC']","['npm, Inc.']"
"@npmcli/metavuln-calculator","@npmcli/metavuln-calculator","['ISC']","['npm, Inc.']"
"@npmcli/name-from-folder","@npmcli/name-from-folder","['ISC']","['npm, Inc.']"
"@npmcli/node-gyp","@npmcli/node-gyp","['ISC']","['GitHub Inc.']"
"@npmcli/package-json","@npmcli/package-json","['ISC']","['GitHub Inc.']"
"@npmcli/promise-spawn","@npmcli/promise-spawn","['ISC']","['npm, Inc.']"
"@npmcli/query","@npmcli/query","['ISC']","['npm, Inc.']"
"@npmcli/redact","@npmcli/redact","['ISC AND MIT']","['npm']"
"@npmcli/run-script","@npmcli/run-script","['ISC']","['npm, Inc.']"
"@nx/devkit","@nx/devkit","['MIT']","['Google Inc.', 'Narwhal Technologies Inc.']"
"@nx/nx-darwin-arm64","@nx/nx-darwin-arm64","['MIT']","['Entrust', 'Entrust, Inc. - for', 'Entrust.net Limited1301 Entrust.net Certification']"
"@nx/nx-darwin-x64","@nx/nx-darwin-x64","['MIT']","['Entrust', 'Entrust, Inc. - for', 'Entrust.net Limited1301 Entrust.net Certification']"
"@nx/nx-freebsd-x64","@nx/nx-freebsd-x64","['MIT']","['Entrust', 'Entrust, Inc. - for', 'Entrust.net Limited1301 Entrust.net Certification']"
"@nx/nx-linux-arm-gnueabihf","@nx/nx-linux-arm-gnueabihf","['MIT']","['Entrust', 'Entrust, Inc. - for', 'Entrust.net Limited1301 Entrust.net Certification']"
"@nx/nx-linux-arm64-gnu","@nx/nx-linux-arm64-gnu","['MIT']","['Entrust', 'Entrust, Inc. - for', 'Entrust.net Limited1301 Entrust.net Certification']"
"@nx/nx-linux-arm64-musl","@nx/nx-linux-arm64-musl","['MIT']","['Entrust', 'Entrust, Inc. - for', 'Entrust.net Limited1301 Entrust.net Certification']"
"@nx/nx-linux-x64-gnu","@nx/nx-linux-x64-gnu","['MIT']","['Entrust', 'Entrust, Inc. - for', 'Entrust.net Limited1301 Entrust.net Certification']"
"@nx/nx-linux-x64-musl","@nx/nx-linux-x64-musl","['MIT']","['Entrust', 'Entrust, Inc. - for', 'Entrust.net Limited1301 Entrust.net Certification']"
"@nx/nx-win32-arm64-msvc","@nx/nx-win32-arm64-msvc","['MIT']","['Entrust', 'Entrust, Inc. - for', 'Entrust.net Limited1301 Entrust.net Certification']"
"@nx/nx-win32-x64-msvc","@nx/nx-win32-x64-msvc","['MIT']","['Entrust', 'Entrust, Inc. - for', 'Entrust.net Limited1301 Entrust.net Certification']"
"@octokit/auth-token","@octokit/auth-token","['MIT']","['Octokit']"
"@octokit/core","@octokit/core","['MIT']","['Octokit contributors']"
"@octokit/endpoint","@octokit/endpoint","['MIT']","['Octokit contributors']"
"@octokit/graphql","@octokit/graphql","['MIT']","['Octokit contributors']"
"@octokit/openapi-types","@octokit/openapi-types","['MIT']","['GitHub.com', 'Gregor Martynus']"
"@octokit/plugin-enterprise-rest","@octokit/plugin-enterprise-rest","['MIT']","['Octokit']"
"@octokit/plugin-paginate-rest","@octokit/plugin-paginate-rest","['MIT']","['Octokit contributors']"
"@octokit/plugin-request-log","@octokit/plugin-request-log","['MIT']","['Octokit']"
"@octokit/plugin-rest-endpoint-methods","@octokit/plugin-rest-endpoint-methods","['MIT']","['Octokit contributors']"
"@octokit/request","@octokit/request","['MIT']","['Octokit contributors']"
"@octokit/request-error","@octokit/request-error","['MIT']","['Octokit contributors']"
"@octokit/rest","@octokit/rest","['MIT']","['Cloud9 IDE, Inc. (Mike de Boer)', 'Octokit contributors']"
"@octokit/types","@octokit/types","['MIT']","['Octokit contributors']"
"@openfeature/core","@openfeature/core","['Apache-2.0']","['OpenFeature contributors']"
"@openfeature/server-sdk","@openfeature/server-sdk","['Apache-2.0']","['OpenFeature contributors']"
"@openfeature/web-sdk","@openfeature/web-sdk","['Apache-2.0']","['OpenFeature contributors']"
"@pkgjs/parseargs","@pkgjs/parseargs","['Apache-2.0 AND MIT']","['Node.js contributors']"
"@pkgr/core","@pkgr/core","['MIT']","['JounQin']"
"@sigstore/bundle","@sigstore/bundle","['Apache-2.0']","['The Sigstore Authors']"
"@sigstore/core","@sigstore/core","['Apache-2.0']","['The Sigstore Authors']"
"@sigstore/protobuf-specs","@sigstore/protobuf-specs","['Apache-2.0']","['The Sigstore Authors']"
"@sigstore/sign","@sigstore/sign","['Apache-2.0']","['The Sigstore Authors']"
"@sigstore/tuf","@sigstore/tuf","['Apache-2.0']","['The Sigstore Authors']"
"@sigstore/verify","@sigstore/verify","['Apache-2.0']","['The Sigstore Authors']"
"@sinclair/typebox","@sinclair/typebox","['MIT']","['Haydn Paterson', 'Haydn Paterson (sinclair) <haydn.developer@gmail.com>']"
"@sinonjs/commons","@sinonjs/commons","['BSD-3-Clause']","['Sinon.JS']"
"@sinonjs/fake-timers","@sinonjs/fake-timers","['BSD-3-Clause']","['Christian Johansen', 'christian@cjohansen.no']"
"@tsconfig/node10","@tsconfig/node10","['MIT']","['Microsoft Corporation']"
"@tsconfig/node12","@tsconfig/node12","['MIT']","['Microsoft Corporation']"
"@tsconfig/node14","@tsconfig/node14","['MIT']","['Microsoft Corporation']"
"@tsconfig/node16","@tsconfig/node16","['MIT']","['Microsoft Corporation']"
"@tufjs/canonical-json","@tufjs/canonical-json","['MIT']","['GitHub and the TUF Contributors']"
"@tufjs/models","@tufjs/models","['MIT']","['GitHub and the TUF Contributors']"
"@tybys/wasm-util","@tybys/wasm-util","['MIT']","['toyobayashi']"
"@types/babel__core","@types/babel__core","['MIT']","['Microsoft Corporation']"
"@types/babel__generator","@types/babel__generator","['MIT']","['Microsoft Corporation']"
"@types/babel__template","@types/babel__template","['MIT']","['Microsoft Corporation']"
"@types/babel__traverse","@types/babel__traverse","['MIT']","['Microsoft Corporation']"
"@types/chrome","@types/chrome","['MIT']","['Microsoft Corporation']"
"@types/eslint","@types/eslint","['MIT']","['Microsoft Corporation']"
"@types/eslint-scope","@types/eslint-scope","['MIT']","['Microsoft Corporation']"
"@types/estree","@types/estree","['MIT']","['Microsoft Corporation']"
"@types/filesystem","@types/filesystem","['MIT']","['Microsoft Corporation']"
"@types/filewriter","@types/filewriter","['MIT']","['Microsoft Corporation']"
"@types/har-format","@types/har-format","['MIT']","['Microsoft Corporation']"
"@types/istanbul-lib-coverage","@types/istanbul-lib-coverage","['MIT']","['Microsoft Corporation']"
"@types/istanbul-lib-report","@types/istanbul-lib-report","['MIT']","['Microsoft Corporation']"
"@types/istanbul-reports","@types/istanbul-reports","['MIT']","['Microsoft Corporation']"
"@types/jest","@types/jest","['MIT']","['Microsoft Corporation']"
"@types/jsdom","@types/jsdom","['MIT']","['Microsoft Corporation']"
"@types/json-schema","@types/json-schema","['MIT']","['Microsoft Corporation']"
"@types/minimatch","@types/minimatch","['MIT']","['Microsoft Corporation', 'Microsoft Corporation.']"
"@types/minimist","@types/minimist","['MIT']","['Microsoft Corporation']"
"@types/node","@types/node","['MIT']","['Microsoft Corporation', 'Node.js contributors']"
"@types/normalize-package-data","@types/normalize-package-data","['MIT']","['Microsoft Corporation']"
"@types/spark-md5","@types/spark-md5","['MIT']","['Microsoft Corporation']"
"@types/stack-utils","@types/stack-utils","['MIT']","['Microsoft Corporation']"
"@types/tough-cookie","@types/tough-cookie","['MIT']","['Microsoft Corporation']"
"@types/yargs","@types/yargs","['MIT']","['Microsoft Corporation']"
"@types/yargs-parser","@types/yargs-parser","['MIT']","['Microsoft Corporation']"
"@ungap/structured-clone","@ungap/structured-clone","['ISC']","['Andrea Giammarchi']"
"@unrs/resolver-binding-android-arm-eabi","@unrs/resolver-binding-android-arm-eabi","['MIT']","['JounQin']"
"@unrs/resolver-binding-android-arm64","@unrs/resolver-binding-android-arm64","['MIT']","['JounQin']"
"@unrs/resolver-binding-darwin-arm64","@unrs/resolver-binding-darwin-arm64","['MIT']","['JounQin']"
"@unrs/resolver-binding-darwin-x64","@unrs/resolver-binding-darwin-x64","['MIT']","['JounQin']"
"@unrs/resolver-binding-freebsd-x64","@unrs/resolver-binding-freebsd-x64","['MIT']","['JounQin']"
"@unrs/resolver-binding-linux-arm-gnueabihf","@unrs/resolver-binding-linux-arm-gnueabihf","['MIT']","['JounQin']"
"@unrs/resolver-binding-linux-arm-musleabihf","@unrs/resolver-binding-linux-arm-musleabihf","['MIT']","['JounQin']"
"@unrs/resolver-binding-linux-arm64-gnu","@unrs/resolver-binding-linux-arm64-gnu","['MIT']","['JounQin']"
"@unrs/resolver-binding-linux-arm64-musl","@unrs/resolver-binding-linux-arm64-musl","['MIT']","['JounQin']"
"@unrs/resolver-binding-linux-ppc64-gnu","@unrs/resolver-binding-linux-ppc64-gnu","['MIT']","['JounQin']"
"@unrs/resolver-binding-linux-riscv64-gnu","@unrs/resolver-binding-linux-riscv64-gnu","['MIT']","['JounQin']"
"@unrs/resolver-binding-linux-riscv64-musl","@unrs/resolver-binding-linux-riscv64-musl","['MIT']","['JounQin']"
"@unrs/resolver-binding-linux-s390x-gnu","@unrs/resolver-binding-linux-s390x-gnu","['MIT']","['JounQin']"
"@unrs/resolver-binding-linux-x64-gnu","@unrs/resolver-binding-linux-x64-gnu","['MIT']","['JounQin']"
"@unrs/resolver-binding-linux-x64-musl","@unrs/resolver-binding-linux-x64-musl","['MIT']","['JounQin']"
"@unrs/resolver-binding-wasm32-wasi","@unrs/resolver-binding-wasm32-wasi","['MIT']","['JounQin']"
"@unrs/resolver-binding-win32-arm64-msvc","@unrs/resolver-binding-win32-arm64-msvc","['MIT']","['JounQin']"
"@unrs/resolver-binding-win32-ia32-msvc","@unrs/resolver-binding-win32-ia32-msvc","['MIT']","['JounQin']"
"@unrs/resolver-binding-win32-x64-msvc","@unrs/resolver-binding-win32-x64-msvc","['MIT']","['JounQin']"
"@webassemblyjs/ast","@webassemblyjs/ast","['MIT']","['Sven Sauleau <sven@sauleau.com>']"
"@webassemblyjs/floating-point-hex-parser","@webassemblyjs/floating-point-hex-parser","['MIT']","['Mauro Bringolf']"
"@webassemblyjs/helper-api-error","@webassemblyjs/helper-api-error","['MIT']","['Sven Sauleau <sven@sauleau.com>']"
"@webassemblyjs/helper-buffer","@webassemblyjs/helper-buffer","['MIT']","['Sven Sauleau <sven@sauleau.com>']"
"@webassemblyjs/helper-numbers","@webassemblyjs/helper-numbers","['MIT']","['Sven Sauleau <sven@sauleau.com>']"
"@webassemblyjs/helper-wasm-bytecode","@webassemblyjs/helper-wasm-bytecode","['MIT']","['Sven Sauleau <sven@sauleau.com>']"
"@webassemblyjs/helper-wasm-section","@webassemblyjs/helper-wasm-section","['MIT']","['Sven Sauleau <sven@sauleau.com>']"
"@webassemblyjs/ieee754","@webassemblyjs/ieee754","['MIT']","['Sven Sauleau <sven@sauleau.com>']"
"@webassemblyjs/leb128","@webassemblyjs/leb128","['Apache-2.0']","['The Obvious Corporation', 'The Obvious Corporation. http://obvious.com']"
"@webassemblyjs/utf8","@webassemblyjs/utf8","['MIT']","['Sven Sauleau <sven@sauleau.com>']"
"@webassemblyjs/wasm-edit","@webassemblyjs/wasm-edit","['MIT']","['Sven Sauleau <sven@sauleau.com>']"
"@webassemblyjs/wasm-gen","@webassemblyjs/wasm-gen","['MIT']","['Sven Sauleau <sven@sauleau.com>']"
"@webassemblyjs/wasm-opt","@webassemblyjs/wasm-opt","['MIT']","['Sven Sauleau <sven@sauleau.com>']"
"@webassemblyjs/wasm-parser","@webassemblyjs/wasm-parser","['MIT']","['Sven Sauleau <sven@sauleau.com>']"
"@webassemblyjs/wast-printer","@webassemblyjs/wast-printer","['MIT']","['Sven Sauleau <sven@sauleau.com>']"
"@xtuc/ieee754","@xtuc/ieee754","['BSD-3-Clause']","['Fair Oaks Labs, Inc.']"
"@xtuc/long","@xtuc/long","['Apache-2.0']","['Daniel Wirtz']"
"@yarnpkg/lockfile","@yarnpkg/lockfile","['BSD-2-Clause']","['Denis Pushkarev', 'Facebook, Inc.', 'Joyent, Inc. and other Node contributors']"
"@yarnpkg/parsers","@yarnpkg/parsers","['BSD-2-Clause']","['Yarn Contributors']"
"@zkochan/js-yaml","@zkochan/js-yaml","['MIT']","['by Vitaly Puzrin']"
"JSONStream","JSONStream","['Apache-2.0 AND MIT']","['Dominic Tarr']"
"abbrev","abbrev","['ISC AND MIT']","['Isaac Z. Schlueter and Contributors']"
"acorn","acorn","['MIT']","['by various contributors']"
"acorn-walk","acorn-walk","['MIT']","['by various contributors']"
"add-stream","add-stream","['MIT']","['Majid Burney']"
"agent-base","agent-base","['MIT']","['Nathan Rajlich <nathan@tootallnate.net>']"
"aggregate-error","aggregate-error","['MIT']","['Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)']"
"ajv","ajv","['MIT']","['Evgeny Poberezkin']"
"ajv-formats","ajv-formats","['MIT']","['Evgeny Poberezkin']"
"ajv-keywords","ajv-keywords","['MIT']","['Evgeny Poberezkin']"
"ansi-colors","ansi-colors","['MIT']","['Brian Woodward', 'Brian Woodward (https://github.com/doowb)']"
"ansi-escapes","ansi-escapes","['MIT']","['Sindre Sorhus <sindresorhus@gmail.com> (https://sindresorhus.com)']"
"ansi-regex","ansi-regex","['MIT']","['Sindre Sorhus <sindresorhus@gmail.com> (https://sindresorhus.com)']"
"ansi-styles","ansi-styles","['MIT']","['Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)']"
"anymatch","anymatch","['ISC']","['Elan Shanker', 'Paul Miller (https://paulmillr.com)']"
"aproba","aproba","['ISC']","['Rebecca Turner <me@re-becca.org>']"
"arg","arg","['MIT']","['Zeit, Inc.', 'by ZEIT, Inc.']"
"argparse","argparse","['MIT']","['Vitaly Puzrin (https://github.com/puzrin)', 'by Vitaly Puzrin']"
"array-buffer-byte-length","array-buffer-byte-length","['MIT']","['Inspect JS']"
"array-differ","array-differ","['MIT']","['Sindre Sorhus (https://sindresorhus.com)', 'Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)']"
"array-ify","array-ify","['MIT']","['Steve Mao (https://github.com/stevemao)']"
"array-union","array-union","['MIT']","['Sindre Sorhus (https://sindresorhus.com)', 'Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)']"
"arraybuffer.prototype.slice","arraybuffer.prototype.slice","['MIT']","['ECMAScript Shims']"
"arrify","arrify","['MIT']","['Sindre Sorhus (http://sindresorhus.com)', 'Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)']"
"async","async","['MIT']","['Caolan McMahon']"
"async-function","async-function","['MIT']","['EduardoRFS']"
"asynckit","asynckit","['MIT']","['Alex Indigo']"
"available-typed-arrays","available-typed-arrays","['MIT']","['Inspect JS']"
"axios","axios","['MIT']","['Matt Zabriskie & Collaborators', 'Matt Zabriskie and contributors']"
"babel-jest","babel-jest","['MIT']","['Meta Platforms, Inc. and affiliates']"
"babel-plugin-istanbul","babel-plugin-istanbul","['BSD-3-Clause']","['Istanbul Code Coverage']"
"babel-plugin-jest-hoist","babel-plugin-jest-hoist","['MIT']","['Meta Platforms, Inc. and affiliates']"
"babel-preset-current-node-syntax","babel-preset-current-node-syntax","['MIT']","['Nicolo Ribaudo and other contributors']"
"babel-preset-jest","babel-preset-jest","['MIT']","['Meta Platforms, Inc. and affiliates']"
"balanced-match","balanced-match","['MIT']","['Julian Gruber <julian@juliangruber.com>']"
"base64-js","base64-js","['MIT']","['Jameson Little']"
"before-after-hook","before-after-hook","['Apache-2.0']","['Gregor Martynus and other contributors']"
"bin-links","bin-links","['ISC']","['npm, Inc.']"
"bl","bl","['MIT']","['bl contributors']"
"brace-expansion","brace-expansion","['MIT']","['Julian Gruber <julian@juliangruber.com>']"
"braces","braces","['MIT']","['Jon Schlinkert', 'Jon Schlinkert (https://github.com/jonschlinkert)']"
"browserslist","browserslist","['MIT']","['Andrey Sitnik <andrey@sitnik.ru> and other contributors']"
"bs-logger","bs-logger","['MIT']","['Huafu Gandon']"
"bser","bser","['Apache-2.0']","['Facebook, Inc.']"
"buffer","buffer","['MIT']","['Feross Aboukhadijeh', 'Feross Aboukhadijeh (http://feross.org)', 'and other contributors']"
"buffer-from","buffer-from","['MIT']","['Linus Unneback']"
"byte-size","byte-size","['MIT']","['-23 Lloyd Brookes (https://github.com/75lb) 75pound@gmail.com', '-23 Lloyd Brookes <75pound@gmail.com>']"
"cacache","cacache","['ISC']","['npm, Inc.']"
"call-bind","call-bind","['MIT']","['Jordan Harband']"
"call-bind-apply-helpers","call-bind-apply-helpers","['MIT']","['Jordan Harband']"
"call-bound","call-bound","['MIT']","['Jordan Harband']"
"callsites","callsites","['MIT']","['Sindre Sorhus (https://sindresorhus.com)', 'Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)']"
"camelcase","camelcase","['MIT']","['Sindre Sorhus <sindresorhus@gmail.com> (https://sindresorhus.com)']"
"camelcase-keys","camelcase-keys","['MIT']","['Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)']"
"caniuse-lite","caniuse-lite","['CC-BY-4.0']","['Ben Briggs']"
"chalk","chalk","['MIT']","['Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)']"
